test,n_grid,n_particles,score_method,bandwidth_factor,epsilon,step,score_L2_error_vs_oracle,score_core_L2_error_vs_oracle,score_Linf_error_vs_oracle,score_core_Linf_error_vs_oracle,max_abs_score,mean_abs_score,score_std,n_denom_below_eps,n_clipped,mass,epsilon_actual
B,400,5000,fd_grid_ratio,2.0,0.0001,116,196.3459141395186,113.81933866866625,648.1660060744623,380.82778734021207,86.22694223271574,8.504319777058015,25.035362043537283,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,117,197.7441315530085,115.3378777687918,648.079840808297,385.1135763286188,85.3582090551261,8.527974845893578,25.051256677851182,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,118,199.3287461285544,117.39989402031935,647.9931894281348,438.52615284364157,73.57594006245368,7.494764767151384,21.926690225489555,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,119,200.7252962728775,119.16332364853804,647.9060473824918,484.3038103421171,56.48916144352396,5.832326415558921,16.983646223444403,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,120,201.6623529753664,117.53885797312215,647.8184100668826,455.10151124949573,39.77668686826953,4.15532041498488,12.018805324958258,104.0,0.0,0.2005265520805245,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,121,202.17508927862846,117.99802779152995,647.7302728230686,464.85289704228296,26.695020552890444,2.8263564978345554,8.090726585776178,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,122,202.43109574065767,118.2132030881941,647.641630938293,469.56594945240295,17.501967498735286,1.8876050851300776,5.318147688643442,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,123,202.56108553565446,118.3083442125898,647.5524796445037,471.7098723264056,11.350883170715951,1.258186618890198,3.4604188424703093,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,124,202.63505250216113,118.3496696036641,647.462814117561,472.67763973411945,7.321891307599984,0.8456518470908473,2.244378411605747,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,125,202.68529072690885,118.36786954792137,647.3726294764338,473.13370585378084,4.712554971602414,0.578208738622868,1.4586548320588817,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,126,202.7258259122797,118.37631472866741,647.2819207823792,473.3719945690337,3.1754020475037272,0.4054325678959731,0.9552445209532888,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,127,202.76259057188653,118.38068071733628,647.19068303811,473.51844995545554,3.223389479489874,0.2938809314419095,0.6367323971789567,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,128,202.79807327699805,118.38335807330067,647.098911186945,473.62649381143046,3.271984329465986,0.22197130344000998,0.4409387337468246,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,129,202.83332130799133,118.38534880096417,647.0066001119478,473.71858969592273,3.321181229793024,0.1756934862195915,0.3271908196306743,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,130,202.86877909825182,118.38707217322005,646.9137446350467,473.804150315992,3.370974058463132,0.14597988908098647,0.26699704695784193,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,131,202.9046396573135,118.38870368212224,646.8203395161413,473.8871129993958,3.4213559371141025,0.12696915504123,0.23889509309961357,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,132,202.9409913996707,118.39031699058569,646.7263794521944,473.9691235735727,3.4723192347393086,0.11487445729370815,0.22773902112202887,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,133,202.9778794283248,118.39194326328683,646.6318590763025,474.05087012382995,3.523855577908619,0.10724981825318577,0.22458878117482148,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,134,203.01533111319648,118.39359594169761,646.5367729567556,474.13264074679466,3.5759558683848356,0.10251551606812877,0.2249783993834112,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,135,203.05336677623046,118.39528108486563,646.4411155960777,474.2145565676403,3.6286103090967394,0.0996513689654116,0.2268957165238665,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,136,203.09200416564744,118.39700168471214,646.3448814300474,474.29666903523037,3.6818084395068076,0.09909917872833225,0.22947972708271114,104.0,0.0,0.2005265520805245,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,137,203.13126034052436,118.39875946686328,646.2480648267078,474.3790005336609,3.7355391814943872,0.09963593081315827,0.23237061392260408,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,138,203.17115247587117,118.40055564237765,646.1506600853488,474.4615613303311,3.78979089695564,0.10022794569356991,0.2356313410180976,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,139,203.21173632652003,118.40239122179334,646.0526614354818,474.5443566479036,3.8448345632211227,0.10083872959045438,0.23904277984999378,104.0,0.0,0.2005265520805245,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,140,203.2530385704844,118.40426714553331,645.9540630357864,474.6273896150894,3.9007229637117384,0.10146546149156078,0.24256917724633278,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,141,203.29508434118557,118.40618434023771,645.8548589730415,474.7106624978955,4.084289930637788,0.10236247775108624,0.2502974303318711,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,142,203.3383348490841,118.40814374249396,645.7550432610392,474.79417721345703,4.336916297521611,0.10341677828566971,0.2604632173693006,104.0,0.0,0.2005265520805245,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,143,203.38307465629595,118.4101463092597,645.6546098394747,474.8779355445726,4.6057102365623175,0.10452573437265564,0.2714053542345341,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,144,203.4294209378946,118.41219302271416,645.5535525728184,474.96193922937897,4.89177209477656,0.10569354873272796,0.2831822133316109,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,145,203.47750452510022,118.4142848928777,645.4518652491652,475.04618999893864,5.19629052159477,0.10692486504626643,0.2958574512168734,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,146,203.5274719846614,118.4164229593442,645.3495415790644,475.1306895931071,5.5205525742988675,0.10822559652667012,0.30950038791487383,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,147,203.57948806851067,118.41860829265579,645.246575194328,475.2154397673368,5.865955545699541,0.10960130540023749,0.3241866807882151,104.0,0.0,0.2005265520805245,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,148,203.63373860111898,118.4208419955553,645.142959646811,475.30044229570814,6.234020884999476,0.11105780408258738,0.33999922681919625,104.0,0.0,0.20052655208052447,0.0001
B,400,5000,fd_grid_ratio,2.0,0.0001,149,203.69043388139147,118.4231252042165,645.0386884071806,475.3856989723866,6.626410674064372,0.1126022639318152,0.35702929204812417,104.0,0.0,0.20052655208052445,0.0001
B,400,5000,fd_grid_ratio,4.0,0.0,0,12823.353683549125,0.10836389869638897,150862.41425400777,0.26439133274871196,45.456106288724506,8.131700817123926,10.18891669469245,0.0,0.0,0.2005265517728662,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,1,12843.836796527985,0.10904677213883783,151103.83492891295,0.2660616484649232,46.2040895608697,8.139998441233741,10.200109522373571,0.0,0.0,0.200526551787959,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,2,12862.583675291411,0.10973465520384296,151324.81325407056,0.2677552633849736,46.94220913459028,8.14831540094971,10.211352349892207,0.0,0.0,0.20052655180148649,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,3,12879.651224993066,0.11042757406005108,151526.0192818829,0.2694742085960442,47.78703412692804,8.156683963499773,10.222782691505168,0.0,0.0,0.2005265518135834,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,4,12895.107440119371,0.11112556127640602,151708.25362512536,0.27122078092420665,48.567928439970004,8.165056333468081,10.234174519338378,0.0,0.0,0.200526551824375,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,5,12909.025710626163,0.11182864696789178,151872.38043113917,0.27299755460560604,49.28083440958174,8.173430781354588,10.245513109653938,0.0,0.0,0.20052655183397725,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,6,12921.489558432751,0.11253686548054626,152019.3831418691,0.2748076878731247,49.9262155691246,8.181806650300055,10.256788672375698,0.0,0.0,0.20052655184249848,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,7,12932.590263813718,0.112400128648947,152150.336545343,0.27340780512208696,50.50722813406546,8.190185639278834,10.268001585785294,0.0,0.0,0.2005265518500398,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,8,12942.42436633423,0.1131124302993347,152266.37734996725,0.27479549097951406,51.231765513946605,8.198628710866402,10.279412555842152,0.0,0.0,0.20052655185669513,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,9,12951.091241343922,0.11298701276660035,152368.67563292338,0.27630136904240743,51.89383288930607,8.207092834281708,10.290827782454416,0.0,0.0,0.2005265518625512,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,10,12958.686666645515,0.11370645941428488,152458.35911626826,0.27788972282859703,52.44436669677823,8.215544600592462,10.302084717703348,0.0,0.0,0.2005265518676881,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,11,12965.306590064536,0.11443107621499898,152536.55753002048,0.2794584066682617,52.88380479381014,8.22400184768882,10.313220254821118,0.0,0.0,0.20052655187217922,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,12,12971.046166609565,0.11516083233283736,152604.39126806316,0.28100239688656004,53.43314037902933,8.232462602136048,10.324222781013972,0.0,0.0,0.20052655187609247,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,13,12975.997890053923,0.11589571127547033,152662.94938803124,0.2826903203043365,53.919591343789406,8.240990636779527,10.335434715103919,0.0,0.0,0.20052655187949087,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,14,12980.250062136036,0.11663569492032229,152713.27155302625,0.2844798559695718,54.52199282050758,8.249543495285208,10.346651856676695,0.0,0.0,0.20052655188243218,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,15,12983.881904092977,0.1173807471388255,152756.29052504213,0.2862574001409577,54.996508754284974,8.25807108533018,10.357612165730167,0.0,0.0,0.20052655188496957,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,16,12986.96836344797,0.1181307768373232,152792.8887670101,0.28801716140143796,55.34260957188749,8.266584552833217,10.368341027773472,0.0,0.0,0.20052655188715027,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,17,12989.579211294105,0.11800193804477609,152823.88779545802,0.2898148811550527,55.56398083671179,8.275133998077745,10.379054247242685,0.0,0.0,0.2005265518890177,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,18,12991.778397856366,0.11875575848489206,152850.04057463567,0.2918651445368283,55.80717462186443,8.283744963734863,10.389956879652974,0.0,0.0,0.20052655189061153,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,19,12993.622799257417,0.11862556846593711,152872.01674943135,0.29391589040584165,56.09590029730623,8.292367319044653,10.400782101156782,0.0,0.0,0.2005265518919676,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,20,12995.162198643658,0.11938728959599143,152890.40248116615,0.29596211970545383,56.229963509857754,8.301003726927362,10.411433883142356,0.0,0.0,0.20052655189311758,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,21,12996.441350638494,0.12015379813564092,152905.72474594752,0.2979973711737358,56.219712264210386,8.309621760658395,10.421839012403971,0.0,0.0,0.20052655189408952,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,22,12997.49995457121,0.12092491078869035,152918.45100251713,0.3001357025937921,56.07420587404145,8.31828916240682,10.432382524525877,0.0,0.0,0.20052655189490842,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,23,12998.372799426597,0.12170046079221494,152928.9908449383,0.3025402709825826,56.18964667919727,8.327032276954597,10.443195523065818,0.0,0.0,0.20052655189559648,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,24,12999.089091936377,0.12248025796420439,152937.68813837934,0.3049636070950257,56.168004428675914,8.335738275179072,10.45371659713344,0.0,0.0,0.20052655189617336,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,25,12999.674096870609,0.12326398741518896,152944.84039430047,0.3073992223870867,55.99592854563722,8.344406676051586,10.463948169849838,0.0,0.0,0.20052655189665552,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,26,13000.149666224443,0.12317176339289884,152950.70494832957,0.30983874768316966,55.682981406555456,8.353134043915796,10.474218253642762,0.0,0.0,0.2005265518970575,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,27,13000.534498704317,0.1239604254593491,152955.50198886727,0.3122739440324267,55.46249938611104,8.36194439045782,10.484847841553727,0.0,0.0,0.2005265518973919,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,28,13000.84427440418,0.12382013751248304,152959.41609699317,0.31513628150453243,55.33129708119561,8.37079457749731,10.49553791321472,0.0,0.0,0.2005265518976697,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,29,13001.091859295766,0.1246181477227087,152962.59877829914,0.31809827494895515,55.04910724977127,8.379676723543113,10.506158166251286,0.0,0.0,0.20052655189790003,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,30,13001.288171369783,0.1254199435076698,152965.17863065482,0.3211054128501232,54.63522229592891,8.388528930209953,10.516565447793504,0.0,0.0,0.20052655189809065,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,31,13001.442390939219,0.12622510600754977,152967.2637968973,0.32415095210850353,54.102224703259175,8.397422585040072,10.527115625522953,0.0,0.0,0.20052655189824817,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,32,13001.562178040178,0.12703314523735568,152968.94446790317,0.327224765744905,53.90103279942339,8.406391313116316,10.538055387597268,0.0,0.0,0.2005265518983783,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,33,13001.653744200903,0.12784360084095098,152970.2937346425,0.3303181484171418,53.58720129290134,8.415322226299367,10.54878490835238,0.0,0.0,0.2005265518984857,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,34,13001.722183126694,0.1286558813211639,152971.37162623502,0.3339625325968818,53.13927043839306,8.424256207937175,10.559396500619847,0.0,0.0,0.20052655189857427,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,35,13001.771735320384,0.12946919864073153,152972.2281342009,0.33782321139565497,52.5675573993653,8.433173711040343,10.56986691825962,0.0,0.0,0.2005265518986472,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,36,13001.805905287703,0.12949900549978402,152972.9045774707,0.34178339278810554,52.004637692932974,8.442229842073504,10.580858695419257,0.0,0.0,0.20052655189870736,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,37,13001.827575251868,0.13032438947353236,152973.43484847527,0.34583895580235335,51.665851700908625,8.4513695243625,10.592186007709717,0.0,0.0,0.20052655189875696,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,38,13001.839028912338,0.1302038130632604,152973.84581575895,0.34998426064089827,51.18966398943509,8.460519397642889,10.603469321022907,0.0,0.0,0.20052655189879784,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,39,13001.842133163427,0.13104838735442456,152974.15951347823,0.3542084620023509,50.593653629556876,8.469630416618477,10.614585388752836,0.0,0.0,0.20052655189883167,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,40,13001.838424097237,0.13189581007191525,152974.39408919023,0.3585229320714305,49.888413988095444,8.47872908402058,10.625589940178822,0.0,0.0,0.2005265518988596,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,41,13001.829158470679,0.13274557590828528,152974.5644048412,0.363869938484207,49.25001267293239,8.48791627238491,10.63698211927685,0.0,0.0,0.20052655189888277,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,42,13001.815367952166,0.13359724026623254,152974.6825724972,0.36943240791782017,48.77891825618878,8.497157927492063,10.648616482458502,0.0,0.0,0.200526551898902,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,43,13001.797866578441,0.1344503488977788,152974.7581818229,0.37521255936287545,48.17372544643259,8.506367355579002,10.66011269390934,0.0,0.0,0.20052655189891797,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,44,13001.777311645732,0.135304458801632,152974.79905066852,0.3812053066709069,47.444625176408856,8.515546840933391,10.6714706124858,0.0,0.0,0.20052655189893132,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,45,13001.754241146384,0.13615920705951387,152974.81158979336,0.38740024630475745,46.60413274100862,8.524765514885264,10.682894660291511,0.0,0.0,0.20052655189894253,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,46,13001.729094324586,0.1365377715536569,152974.8010237534,0.39378618846670577,45.73687439313125,8.534087304841178,10.6946480651863,0.0,0.0,0.200526551898952,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,47,13001.702229720438,0.13743557166987372,152974.7715721951,0.40035741616450693,45.12690472191333,8.543524332364223,10.706873959397727,0.0,0.0,0.20052655189896001,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,48,13001.673936764713,0.13748363462310534,152974.72661052726,0.4079310119145454,44.39473276530032,8.552958736217047,10.71908307560964,0.0,0.0,0.20052655189896687,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,49,13001.644437380231,0.13844803035789002,152974.66884176023,0.4166436191082994,43.586716159893676,8.562406604719007,10.731356680924513,0.0,0.0,0.2005265518989727,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,50,13001.61391235834,0.13942738319900722,152974.60048444034,0.4258121313555634,44.46421948467986,8.571763200133596,10.743370423920778,0.0,0.0,0.20052655189897775,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,51,13001.582508280673,0.14042430829665656,152974.5233515744,0.43544903590539974,45.3337239076582,8.581063259647744,10.75518844152155,0.0,0.0,0.20052655189898216,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,52,13001.550343161596,0.141442429535198,152974.43891944594,0.4455594201371902,46.038188363390695,8.59043351181647,10.767270893831071,0.0,0.0,0.20052655189898605,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,53,13001.517518090106,0.14248614555379077,152974.34838640166,0.45613319976693134,46.805303871194006,8.599899572181172,10.779739164837133,0.0,0.0,0.20052655189898952,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,54,13001.484112300548,0.14356196968095036,152974.2527074597,0.46716222559444276,47.64655750755393,8.609521497633693,10.792665159161261,0.0,0.0,0.20052655189899254,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,55,13001.450187842023,0.14462093208868482,152974.1526513872,0.47861999707724934,48.57436423500935,8.619293520848437,10.806032352518617,0.0,0.0,0.20052655189899538,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,56,13001.415791713202,0.14582112521988994,152974.048841563,0.4914046181718348,49.603817456552875,8.629291685875268,10.819495366808045,0.0,0.0,0.20052655189899787,0.0
B,400,5000,fd_grid_ratio,4.0,0.0,57,13001.38096057605,0.1470757340351723,152973.94178849386,0.5069379723926986,50.31090477745104,8.639029741980872,10.832103440344703,0.0,0.0,0.20052655189900018,0.0
