study,case,eta,seed,arm,selection,tau,status,censored,failure_step,failure_message,E2_at_selection,E2_tikhonov_projected,E2_tikhonov_raw,coarse_winner_z,delta_nom,delta_real,evaluations,lambda_selected,residual_at_selection,selection_label,target_residual,z_selected
lambda_noise,B,0.01,10,P,oracle_continuous,none,completed,False,,,0.01723351555730788,0.017567178959124935,0.01723351555730788,-2.203125,0.024063425581163634,0.02125989954771341,76,0.005973367143577975,0.0214519529956109,oracle_continuous,nan,-2.2237807912081
lambda_noise,B,0.01,10,P,residual,1.2,completed,False,,,0.026996368316727016,0.02711725084654058,0.026996368316727016,nan,0.024063425581163634,0.02125989954771341,73,0.016631348259448394,0.028876110574054144,morozov,0.02887611069739636,-1.7790725422474793
lambda_noise,B,0.01,10,P,residual,1.0,completed,False,,,0.019960288401820472,0.0205030449878447,0.019960288401820472,nan,0.024063425581163634,0.02125989954771341,73,0.01052106448465159,0.02406342550508185,morozov,0.024063425581163634,-1.9779403175565644
lambda_noise,B,0.01,11,R,oracle_continuous,none,completed,False,,,0.01263431427563053,0.011865976918623178,0.01263431427563053,-2.375,0.024113555630326165,0.02406181705944282,76,0.004469131154045483,0.024418154431221493,oracle_continuous,nan,-2.349776900062747
lambda_noise,B,0.01,11,R,residual,1.2,completed,False,,,0.02052100927392163,0.01950776941929042,0.02052100927392163,nan,0.024113555630326165,0.02406181705944282,72,0.013123044294507233,0.028936271354244383,morozov,0.028936266756391396,-1.8819654052850043
lambda_noise,B,0.01,11,R,residual,1.0,completed,False,,,0.012982259653073919,0.012078808411675133,0.012982259653073919,nan,0.024113555630326165,0.02406181705944282,73,0.0033134202831532375,0.024113555571190617,morozov,0.024113555630326165,-2.479723473542214
lambda_noise,B,0.01,11,P,oracle_continuous,none,completed,False,,,0.01450583450158748,0.013994221659773692,0.01450583450158748,-2.375,0.02411476039430084,0.021376937826179002,76,0.005034548459738517,0.021469071138205596,oracle_continuous,nan,-2.2980394745120836
lambda_noise,B,0.01,11,P,residual,1.2,completed,False,,,0.025376949834890746,0.024983568234774614,0.025376949834890746,nan,0.02411476039430084,0.021376937826179002,73,0.016306069715515174,0.028937712365440803,morozov,0.028937712473161008,-1.7876507052108832
lambda_noise,B,0.01,11,P,residual,1.0,completed,False,,,0.017732236392164962,0.017700405739648966,0.017732236392164962,nan,0.02411476039430084,0.021376937826179002,73,0.010033645856224066,0.024114760381671305,morozov,0.02411476039430084,-1.998541231731821
lambda_noise,B,0.01,12,R,oracle_continuous,none,completed,False,,,0.02127955177797628,0.01956430881937435,0.02127955177797628,-2.203125,0.0241340266036809,0.024156112219356148,76,0.006792601990289296,0.025362314057143377,oracle_continuous,nan,-2.1679638319697236
lambda_noise,B,0.01,12,R,residual,1.2,completed,False,,,0.025228243343378906,0.023901332702009784,0.025228243343378906,nan,0.0241340266036809,0.024156112219356148,72,0.01305161661001155,0.02896082794910509,morozov,0.028960831924417077,-1.884335692055623
lambda_noise,B,0.01,12,R,residual,1.0,completed,False,,,0.02503321003888725,0.021318329755348413,0.02503321003888725,nan,0.0241340266036809,0.024156112219356148,73,0.0030279349176188975,0.02413402660211605,morozov,0.0241340266036809,-2.5188534637897795
lambda_noise,B,0.01,12,P,oracle_continuous,none,completed,False,,,0.02125676184452596,0.020331213641744266,0.02125676184452596,-2.203125,0.024135286572759502,0.021390339053866045,76,0.006540630291293818,0.022114962418769625,oracle_continuous,nan,-2.1843803986418937
lambda_noise,B,0.01,12,P,residual,1.2,completed,False,,,0.02906909734564379,0.028506527917768497,0.02906909734564379,nan,0.024135286572759502,0.021390339053866045,73,0.01635666295884078,0.02896234377567114,morozov,0.0289623438873114,-1.7863052951871985
lambda_noise,B,0.01,12,P,residual,1.0,completed,False,,,0.02274285222888445,0.022304538472200038,0.02274285222888445,nan,0.024135286572759502,0.021390339053866045,73,0.010073832020797155,0.024135286557444104,morozov,0.024135286572759502,-1.9968052951945177
lambda_noise,B,0.01,13,R,oracle_continuous,none,completed,False,,,0.015026408456870392,0.013786011975000696,0.015026408456870392,-2.375,0.02410022408559957,0.02400439471034138,77,0.004220765994972853,0.024288638688297805,oracle_continuous,nan,-2.374608725056951
lambda_noise,B,0.01,13,R,residual,1.2,completed,False,,,0.02343666747953314,0.022583159099417455,0.02343666747953314,nan,0.02410022408559957,0.02400439471034138,72,0.013214225469116174,0.028920271666842055,morozov,0.02892026890271948,-1.8789582872690658
lambda_noise,B,0.01,13,R,residual,1.0,completed,False,,,0.01519295188289901,0.013624182260888714,0.01519295188289901,nan,0.02410022408559957,0.02400439471034138,73,0.003498241519496876,0.024100223990175657,morozov,0.02410022408559957,-2.456150210019193
lambda_noise,B,0.01,13,P,oracle_continuous,none,completed,False,,,0.013972311100365512,0.014038712498418806,0.013972311100365512,-2.375,0.024101412059833592,0.021484799210963263,76,0.0036807001519408556,0.0209409714054263,oracle_continuous,nan,-2.4340695608911846
lambda_noise,B,0.01,13,P,residual,1.2,completed,False,,,0.02764505965721715,0.02740718236990027,0.02764505965721715,nan,0.024101412059833592,0.021484799210963263,73,0.016417679273938845,0.028921694353728596,morozov,0.02892169447180031,-1.784688232707047
lambda_noise,B,0.01,13,P,residual,1.0,completed,False,,,0.019585567067021404,0.019825923212003986,0.019585567067021404,nan,0.024101412059833592,0.021484799210963263,73,0.010155222831218932,0.024101412036446192,morozov,0.024101412059833592,-1.9933105426376054
lambda_noise,B,0.01,14,R,oracle_continuous,none,completed,False,,,0.01563895688444215,0.014076980505387056,0.01563895688444215,-2.203125,0.024103165262758554,0.02533631315507167,76,0.007284987416972024,0.026475409750360904,oracle_continuous,nan,-2.137571194030482
lambda_noise,B,0.01,14,R,residual,1.2,completed,False,,,0.01830219279911918,0.01634740504127573,0.01830219279911918,nan,0.024103165262758554,0.02533631315507167,73,0.011753995252376954,0.02892379780218201,morozov,0.028923798315310265,-1.9298144890399378
lambda_noise,B,0.01,14,R,residual,1.0,completed,True,,,686.6928992300749,5.450713806179697,686.6928992300749,nan,0.024103165262758554,0.02533631315507167,66,1e-12,0.024509468411443434,endpoint,0.024103165262758554,-12.0
lambda_noise,B,0.01,14,P,oracle_continuous,none,completed,False,,,0.01605761511811216,0.016132258417846296,0.01605761511811216,-2.203125,0.02410495554808992,0.02156507243620564,76,0.007098201017874386,0.022646868901358613,oracle_continuous,nan,-2.1488517057890126
lambda_noise,B,0.01,14,P,residual,1.2,completed,False,,,0.023660002080856453,0.022945643413708496,0.023660002080856453,nan,0.02410495554808992,0.02156507243620564,73,0.01602117780831965,0.0289259465730997,morozov,0.028925946657707903,-1.795305559609379
lambda_noise,B,0.01,14,P,residual,1.0,completed,False,,,0.01697736602537037,0.016884386721908465,0.01697736602537037,nan,0.02410495554808992,0.02156507243620564,72,0.009631685210806646,0.024104957979544088,morozov,0.02410495554808992,-2.0162977197577265
lambda_noise,B,0.01,15,R,oracle_continuous,none,completed,False,,,0.018553399403019942,0.01787588793109875,0.018553399403019942,-2.203125,0.02410906930521259,0.023613203419521913,76,0.005483327152646988,0.024260671983241507,oracle_continuous,nan,-2.2609558419606275
lambda_noise,B,0.01,15,R,residual,1.2,completed,False,,,0.025047301640023705,0.02445548317958232,0.025047301640023705,nan,0.02410906930521259,0.023613203419521913,72,0.013728404699046858,0.028930883168281716,morozov,0.028930883166255108,-1.8623799267584622
lambda_noise,B,0.01,15,R,residual,1.0,completed,False,,,0.018591498655412982,0.017842042301688232,0.018591498655412982,nan,0.02410906930521259,0.023613203419521913,73,0.005054087475100464,0.024109069157662723,morozov,0.02410906930521259,-2.296357245672006
lambda_noise,B,0.01,15,P,oracle_continuous,none,completed,False,,,0.018108118859349202,0.018106018553408407,0.018108118859349202,-2.203125,0.024109920373417665,0.02161587079636064,75,0.005673081749455537,0.021747627767664104,oracle_continuous,nan,-2.246180958180118
lambda_noise,B,0.01,15,P,residual,1.2,completed,False,,,0.028136176500238815,0.027923155478563083,0.028136176500238815,nan,0.024109920373417665,0.02161587079636064,73,0.01632879492796496,0.02893190433617859,morozov,0.028931904448101196,-1.7870458651988244
lambda_noise,B,0.01,15,P,residual,1.0,completed,False,,,0.02077488580920173,0.020992952762658595,0.02077488580920173,nan,0.024109920373417665,0.02161587079636064,73,0.01001910559202026,0.024109920361760708,morozov,0.024109920373417665,-1.9991710463118433
lambda_noise,B,0.01,16,R,oracle_continuous,none,completed,False,,,0.015606505918852407,0.015353092753222759,0.015606505918852407,-2.375,0.024143650912238124,0.02369173218869297,76,0.005105185738417048,0.024181094829085027,oracle_continuous,nan,-2.2919884526559757
lambda_noise,B,0.01,16,R,residual,1.2,completed,False,,,0.023330465729686976,0.022498194136434776,0.023330465729686976,nan,0.024143650912238124,0.02369173218869297,72,0.013697843029912745,0.02897238110078205,morozov,0.028972381094685747,-1.8633478148842844
lambda_noise,B,0.01,16,R,residual,1.0,completed,False,,,0.01560940387108418,0.015352547199148482,0.01560940387108418,nan,0.024143650912238124,0.02369173218869297,73,0.00499532673700183,0.02414365078117205,morozov,0.024143650912238124,-2.3014360999432864
lambda_noise,B,0.01,16,P,oracle_continuous,none,completed,False,,,0.016061166902585418,0.01628322451446327,0.016061166902585418,-2.203125,0.02414461947450115,0.02157687424976511,76,0.00518242542803985,0.02138881855581255,oracle_continuous,nan,-2.2854669384234514
lambda_noise,B,0.01,16,P,residual,1.2,completed,False,,,0.027144489967704116,0.026709487364701925,0.027144489967704116,nan,0.02414461947450115,0.02157687424976511,73,0.01647958251105858,0.028973543250519113,morozov,0.02897354336940138,-1.7830537947893983
lambda_noise,B,0.01,16,P,residual,1.0,completed,False,,,0.019532873777103645,0.01960797707264279,0.019532873777103645,nan,0.02414461947450115,0.02157687424976511,73,0.010269999215193856,0.024144619438307067,morozov,0.02414461947450115,-1.9884295895903548
lambda_noise,B,0.01,17,R,oracle_continuous,none,completed,False,,,0.017164849259544857,0.015808215963551142,0.017164849259544857,-2.03125,0.02408953388741777,0.02426219483617711,76,0.008124345205626755,0.025944828257134095,oracle_continuous,nan,-2.090211631585093
lambda_noise,B,0.01,17,R,residual,1.2,completed,False,,,0.02011128011310422,0.0191921620450339,0.02011128011310422,nan,0.02408953388741777,0.02426219483617711,72,0.012985597253585926,0.028907438755486185,morozov,0.028907440664901324,-1.8865380708347108
lambda_noise,B,0.01,17,R,residual,1.0,completed,False,,,0.024269264331891093,0.019056673848135985,0.024269264331891093,nan,0.02408953388741777,0.02426219483617711,73,0.0031588198671317785,0.024089533876021554,morozov,0.02408953388741777,-2.5004751391917814
lambda_noise,B,0.01,17,P,oracle_continuous,none,completed,False,,,0.01803238722700644,0.01709558207378467,0.01803238722700644,-2.03125,0.024090705849558074,0.021839533991704227,77,0.008006875651352467,0.02307520749974624,oracle_continuous,nan,-2.096536916135118
lambda_noise,B,0.01,17,P,residual,1.2,completed,False,,,0.024171834539003276,0.023813197690599593,0.024171834539003276,nan,0.024090705849558074,0.021839533991704227,73,0.016051772150128776,0.02890884693302855,morozov,0.028908847019469688,-1.7944770135684058
lambda_noise,B,0.01,17,P,residual,1.0,completed,False,,,0.01843840015974569,0.017887543205019407,0.01843840015974569,nan,0.024090705849558074,0.021839533991704227,73,0.009693425281067803,0.024090705848738587,morozov,0.024090705849558074,-2.01352273297926
lambda_noise,B,0.01,18,R,oracle_continuous,none,completed,False,,,0.014609641755001193,0.013129630540747124,0.014609641755001193,-2.375,0.02412719059117584,0.02336877475826296,76,0.004581333781840885,0.023548628652355796,oracle_continuous,nan,-2.33900806571554
lambda_noise,B,0.01,18,R,residual,1.2,completed,False,,,0.023510820268018057,0.022542377238499514,0.023510820268018057,nan,0.02412719059117584,0.02336877475826296,72,0.014185601363604592,0.02895262619454085,morozov,0.028952628709411007,-1.8481522486337822
lambda_noise,B,0.01,18,R,residual,1.0,completed,False,,,0.015090393646100993,0.013987876939761236,0.015090393646100993,nan,0.02412719059117584,0.02336877475826296,72,0.00616443750533256,0.024127190619685348,morozov,0.02412719059117584,-2.2101065459093334
lambda_noise,B,0.01,18,P,oracle_continuous,none,completed,False,,,0.012896432093011853,0.013198044182106027,0.012896432093011853,-2.375,0.024128139208826494,0.021375491264374102,75,0.003821633613141953,0.020670375857992383,oracle_continuous,nan,-2.417750951874935
lambda_noise,B,0.01,18,P,residual,1.2,completed,False,,,0.026706701033714895,0.02639543067692513,0.026706701033714895,nan,0.024128139208826494,0.021375491264374102,73,0.01667240848876918,0.0289537669249057,morozov,0.028953767050591793,-1.7780016576508986
lambda_noise,B,0.01,18,P,residual,1.0,completed,False,,,0.01876144776698383,0.018955063488405106,0.01876144776698383,nan,0.024128139208826494,0.021375491264374102,73,0.010571059573187646,0.02412813912107042,morozov,0.024128139208826494,-1.9758814797005437
lambda_noise,B,0.01,19,R,oracle_continuous,none,completed,False,,,0.019538254451446198,0.018888861540853355,0.019538254451446198,-2.203125,0.024097135590542336,0.02474850909075545,76,0.00747550235974818,0.02625809987308658,oracle_continuous,nan,-2.126359617085709
lambda_noise,B,0.01,19,R,residual,1.2,completed,False,,,0.022439105098632874,0.02188418409007696,0.022439105098632874,nan,0.024097135590542336,0.02474850909075545,73,0.012204968212080372,0.028916562524428095,morozov,0.0289165627086508,-1.9134633473681415
lambda_noise,B,0.01,19,R,residual,1.0,completed,True,,,869.6379272892937,6.2942269640854205,869.6379272892937,nan,0.024097135590542336,0.02474850909075545,66,1e-12,0.024107213081329796,endpoint,0.024097135590542336,-12.0
lambda_noise,B,0.01,19,P,oracle_continuous,none,completed,False,,,0.019024693928449826,0.018910410091157622,0.019024693928449826,-2.203125,0.024098418890306398,0.02204402770806175,76,0.006981814915648703,0.022977257105720187,oracle_continuous,nan,-2.1560316682943803
lambda_noise,B,0.01,19,P,residual,1.2,completed,False,,,0.02652891764104919,0.026379941829686167,0.02652891764104919,nan,0.024098418890306398,0.02204402770806175,73,0.015711910664004743,0.0289181026059,morozov,0.028918102668367675,-1.803770998895216
lambda_noise,B,0.01,19,P,residual,1.0,completed,False,,,0.019733815190319443,0.019869150019765438,0.019733815190319443,nan,0.024098418890306398,0.02204402770806175,72,0.00904577209340845,0.02409841926231976,morozov,0.024098418890306398,-2.0435543584231715
lambda_noise,B,0.01,20,R,oracle_continuous,none,completed,False,,,0.022527958461518567,0.02088512734701902,0.022527958461518567,-2.203125,0.02414577781439757,0.025758536147194228,76,0.0067880662355028695,0.02654423839942565,oracle_continuous,nan,-2.1682539286447184
lambda_noise,B,0.01,20,R,residual,1.2,completed,False,,,0.02505619549159601,0.023796019717814722,0.02505619549159601,nan,0.02414577781439757,0.025758536147194228,73,0.011458223240426287,0.028974933088980102,morozov,0.028974933377277082,-1.9408827206497847
lambda_noise,B,0.01,20,R,residual,1.0,completed,True,,,1211.4412823613782,5.96613797308953,1211.4412823613782,nan,0.02414577781439757,0.025758536147194228,66,1e-12,0.024424623142584242,endpoint,0.02414577781439757,-12.0
lambda_noise,B,0.01,20,P,oracle_continuous,none,completed,False,,,0.020729524949781662,0.020302999449899373,0.020729524949781662,-2.203125,0.02414721758709739,0.022949069923128184,76,0.005875554822793847,0.02312949444220955,oracle_continuous,nan,-2.2309511171241745
lambda_noise,B,0.01,20,P,residual,1.2,completed,False,,,0.028504955323926707,0.028121157227958753,0.028504955323926707,nan,0.02414721758709739,0.022949069923128184,73,0.015151310638922808,0.02897666108304818,morozov,0.028976661104516868,-1.8195497976149935
